timestamp,src_ip,dest_ip,domain,bytes,user
2026-04-02 10:44:18,10.0.0.19,13.163.138.238,zoom.us,28614765,mallory
2026-04-02 15:38:41,10.0.0.9,13.208.31.84,cloudflare.com,24043390,dave
2026-04-02 12:17:04,10.0.0.31,13.119.17.230,github.com,29611395,pat
2026-04-02 14:30:39,10.0.0.19,13.101.190.70,linkedin.com,5486142,mallory
2026-04-02 14:29:23,10.0.0.5,13.77.174.138,akamai.com,18796874,alice
2026-04-02 14:28:23,10.0.0.13,13.247.124.2,google.com,47559785,henry
2026-04-02 11:54:28,10.0.0.6,13.228.238.183,google.com,49847764,bob
2026-04-02 11:37:44,10.0.0.19,13.62.58.101,office365.com,7112570,mallory
2026-04-02 13:56:06,10.0.0.31,13.11.124.91,slack.com,23862948,pat
2026-04-02 14:48:49,10.0.0.6,13.216.76.247,zendesk.com,3539357,bob
2026-04-02 09:20:07,10.0.0.9,13.56.204.254,salesforce.com,21207263,dave
2026-04-02 09:52:40,10.0.0.8,13.96.117.252,fastly.net,9801704,carol
2026-04-02 09:48:04,10.0.0.5,13.251.109.152,google.com,44177746,alice
2026-04-02 12:59:04,10.0.0.8,13.151.152.21,linkedin.com,21685372,carol
2026-04-02 09:22:10,10.0.0.13,13.208.153.239,cloudflare.com,38224224,henry
2026-04-02 12:43:10,10.0.0.19,13.199.236.118,spotify.com,22653970,mallory
2026-04-02 09:08:29,10.0.0.12,13.38.124.36,salesforce.com,40068256,grace
2026-04-02 08:37:29,10.0.0.6,13.17.67.78,teams.microsoft.com,15500362,bob
2026-04-02 10:26:57,10.0.0.19,13.43.103.60,office365.com,49949761,mallory
2026-04-02 08:42:00,10.0.0.10,13.241.34.26,netflix.com,20270015,eve
2026-04-02 10:28:36,10.0.0.6,13.58.61.154,github.com,33681447,bob
2026-04-02 08:53:12,10.0.0.10,13.158.247.19,salesforce.com,43538785,eve
2026-04-02 14:35:16,10.0.0.8,13.166.142.198,netflix.com,41264683,carol
2026-04-02 14:00:14,10.0.0.22,13.212.146.206,teams.microsoft.com,44597213,oscar
2026-04-02 14:16:24,10.0.0.13,13.172.250.133,aws.amazon.com,44730450,henry
2026-04-02 08:01:08,10.0.0.6,13.1.205.50,youtube.com,3895559,bob
2026-04-02 13:10:45,10.0.0.9,13.175.38.11,netflix.com,15185270,dave
2026-04-02 15:47:15,10.0.0.13,13.219.122.204,office365.com,35531901,henry
2026-04-02 09:59:52,10.0.0.12,13.30.213.79,youtube.com,15219098,grace
2026-04-02 09:12:45,10.0.0.5,13.214.14.20,fastly.net,38666727,alice
2026-04-02 14:04:35,10.0.0.22,13.201.73.218,fastly.net,7541085,oscar
2026-04-02 14:15:47,10.0.0.13,13.76.134.23,salesforce.com,21784554,henry
2026-04-02 13:45:04,10.0.0.22,13.148.239.157,akamai.com,24848979,oscar
2026-04-02 10:56:06,10.0.0.9,13.237.231.26,fastly.net,48400158,dave
2026-04-02 12:41:27,10.0.0.13,13.30.211.85,youtube.com,25555529,henry
2026-04-02 15:00:09,10.0.0.6,13.183.186.43,teams.microsoft.com,9510821,bob
2026-04-02 08:19:43,10.0.0.12,13.96.141.234,sharepoint.com,22037048,grace
2026-04-02 12:26:45,10.0.0.12,13.62.58.92,fastly.net,36679140,grace
2026-04-02 15:21:19,10.0.0.8,13.69.233.97,fastly.net,454690,carol
2026-04-02 11:15:19,10.0.0.12,13.30.190.157,cloudflare.com,10269376,grace
2026-04-02 09:54:54,10.0.0.31,13.69.32.63,akamai.com,35890405,pat
2026-04-02 11:59:44,10.0.0.6,13.42.159.191,spotify.com,25133086,bob
2026-04-02 12:16:31,10.0.0.5,13.128.192.229,zendesk.com,36703573,alice
2026-04-02 12:45:32,10.0.0.5,13.234.219.250,sharepoint.com,6038159,alice
2026-04-02 12:53:33,10.0.0.14,13.96.217.51,fastly.net,39363673,ivan
2026-04-02 14:52:27,10.0.0.5,13.20.231.78,microsoft.com,35485669,alice
2026-04-02 09:52:44,10.0.0.31,13.96.87.143,salesforce.com,26785760,pat
2026-04-02 08:18:13,10.0.0.22,13.119.38.78,slack.com,49435367,oscar
2026-04-02 09:56:59,10.0.0.13,13.134.187.149,zendesk.com,16724214,henry
2026-04-02 10:16:21,10.0.0.9,13.181.61.80,zendesk.com,15593977,dave
2026-04-02 13:05:46,10.0.0.10,13.225.79.173,linkedin.com,23341644,eve
2026-04-02 13:41:19,10.0.0.9,13.198.142.245,netflix.com,16601352,dave
2026-04-02 15:33:16,10.0.0.10,13.39.177.54,aws.amazon.com,37364105,eve
2026-04-02 15:37:34,10.0.0.12,13.107.42.88,zendesk.com,24297146,grace
2026-04-02 10:29:47,10.0.0.10,13.12.179.2,linkedin.com,2201380,eve
2026-04-02 09:09:10,10.0.0.13,13.165.243.227,fastly.net,20450121,henry
2026-04-02 10:57:42,10.0.0.31,13.24.47.88,office365.com,40293613,pat
2026-04-02 08:42:22,10.0.0.31,13.121.189.15,fastly.net,3297416,pat
2026-04-02 12:06:20,10.0.0.13,13.186.84.187,google.com,44256042,henry
2026-04-02 15:35:06,10.0.0.8,13.189.232.243,stackoverflow.com,16932623,carol
2026-04-02 12:25:54,10.0.0.5,13.146.126.227,microsoft.com,45945787,alice
2026-04-02 09:25:42,10.0.0.22,13.96.52.74,sharepoint.com,5194070,oscar
2026-04-02 11:01:45,10.0.0.8,13.151.160.202,teams.microsoft.com,5126578,carol
2026-04-02 13:55:55,10.0.0.13,13.76.104.37,youtube.com,19007126,henry
2026-04-02 12:32:44,10.0.0.13,13.214.161.173,google.com,32304768,henry
2026-04-02 10:33:12,10.0.0.10,13.229.90.1,netflix.com,16523372,eve
2026-04-02 09:35:18,10.0.0.22,13.242.237.27,sharepoint.com,28519759,oscar
2026-04-02 14:06:06,10.0.0.31,13.4.141.249,teams.microsoft.com,5884713,pat
2026-04-02 08:15:46,10.0.0.13,13.239.107.118,fastly.net,44770757,henry
2026-04-02 14:54:55,10.0.0.22,13.136.151.17,linkedin.com,11987880,oscar
2026-04-02 11:32:41,10.0.0.31,13.180.50.211,linkedin.com,37719940,pat
2026-04-02 15:58:56,10.0.0.31,13.214.176.1,office365.com,25506916,pat
2026-04-02 10:37:18,10.0.0.9,13.58.209.212,zendesk.com,37349087,dave
2026-04-02 14:22:32,10.0.0.31,13.139.91.175,zendesk.com,27590121,pat
2026-04-02 09:14:38,10.0.0.13,13.11.222.129,google.com,44838806,henry
2026-04-02 08:18:11,10.0.0.31,13.218.198.143,youtube.com,39755927,pat
2026-04-02 12:08:07,10.0.0.12,13.74.197.110,slack.com,38465715,grace
2026-04-02 14:08:25,10.0.0.19,13.176.109.1,spotify.com,37865119,mallory
2026-04-02 11:47:51,10.0.0.10,13.48.224.185,slack.com,29460111,eve
2026-04-02 15:02:51,10.0.0.8,13.194.186.156,google.com,20299821,carol
2026-04-02 13:34:10,10.0.0.14,13.250.92.242,fastly.net,39671232,ivan
2026-04-02 12:40:24,10.0.0.8,13.14.32.161,aws.amazon.com,414211,carol
2026-04-02 09:07:38,10.0.0.6,13.246.196.238,zoom.us,37500272,bob
2026-04-02 13:58:31,10.0.0.5,13.103.100.189,youtube.com,13905835,alice
2026-04-02 10:24:07,10.0.0.6,13.14.126.104,zoom.us,2796360,bob
2026-04-02 15:09:22,10.0.0.5,13.173.30.39,sharepoint.com,13117888,alice
2026-04-02 14:03:17,10.0.0.10,13.213.224.117,akamai.com,39545427,eve
2026-04-02 12:57:51,10.0.0.12,13.127.86.138,linkedin.com,14463118,grace
2026-04-02 12:25:25,10.0.0.8,13.178.107.3,spotify.com,42505242,carol
2026-04-02 14:44:09,10.0.0.8,13.74.7.237,youtube.com,40586040,carol
2026-04-02 15:40:59,10.0.0.12,13.43.31.84,fastly.net,15366307,grace
2026-04-02 10:43:12,10.0.0.8,13.168.244.223,fastly.net,44234678,carol
2026-04-02 11:12:16,10.0.0.12,13.180.157.98,aws.amazon.com,27240438,grace
2026-04-02 15:16:16,10.0.0.12,13.233.189.34,teams.microsoft.com,46534444,grace
2026-04-02 11:47:31,10.0.0.5,13.193.188.55,teams.microsoft.com,15853372,alice
2026-04-02 11:18:11,10.0.0.31,13.133.101.49,github.com,41129012,pat
2026-04-02 11:00:33,10.0.0.31,13.211.240.177,stackoverflow.com,34245367,pat
2026-04-02 15:25:36,10.0.0.31,13.106.169.150,teams.microsoft.com,9315297,pat
2026-04-02 13:59:16,10.0.0.6,13.19.3.121,cloudflare.com,20545854,bob
2026-04-02 08:13:01,10.0.0.10,13.240.88.20,slack.com,2447012,eve
2026-04-02 13:27:32,10.0.0.31,13.165.78.130,teams.microsoft.com,2189053,pat
2026-04-02 10:58:25,10.0.0.8,13.124.7.70,netflix.com,46527059,carol
2026-04-02 09:29:50,10.0.0.31,13.118.8.224,stackoverflow.com,4207898,pat
2026-04-02 09:03:03,10.0.0.19,13.66.94.10,zoom.us,34307546,mallory
2026-04-02 15:55:45,10.0.0.13,13.206.60.4,office365.com,25084734,henry
2026-04-02 14:45:54,10.0.0.5,13.52.196.9,office365.com,46606927,alice
2026-04-02 13:42:02,10.0.0.6,13.238.48.237,aws.amazon.com,21643051,bob
2026-04-02 14:55:39,10.0.0.31,13.200.76.76,google.com,44503291,pat
2026-04-02 09:34:34,10.0.0.6,13.184.236.245,aws.amazon.com,22547630,bob
2026-04-02 11:16:07,10.0.0.12,13.130.225.98,teams.microsoft.com,15355134,grace
2026-04-02 15:41:14,10.0.0.12,13.56.107.90,akamai.com,6132514,grace
2026-04-02 11:32:21,10.0.0.13,13.216.108.106,cloudflare.com,26920873,henry
2026-04-02 11:17:18,10.0.0.5,13.79.100.134,office365.com,41016887,alice
2026-04-02 08:55:46,10.0.0.22,13.78.100.135,github.com,36053730,oscar
2026-04-02 11:50:37,10.0.0.5,13.109.190.203,stackoverflow.com,18777564,alice
2026-04-02 13:36:28,10.0.0.10,13.21.127.123,teams.microsoft.com,26069467,eve
2026-04-02 09:17:49,10.0.0.8,13.121.184.249,salesforce.com,2488161,carol
2026-04-02 14:34:14,10.0.0.10,13.220.238.63,teams.microsoft.com,12399301,eve
2026-04-02 13:44:55,10.0.0.5,13.40.72.154,aws.amazon.com,42338453,alice
2026-04-02 13:08:51,10.0.0.14,13.73.193.170,cloudflare.com,4664333,ivan
2026-04-02 13:37:11,10.0.0.6,13.137.119.13,teams.microsoft.com,46838947,bob
2026-04-02 09:39:42,10.0.0.14,13.2.48.254,netflix.com,6197128,ivan
2026-04-02 13:07:04,10.0.0.6,13.176.23.79,office365.com,36199855,bob
2026-04-02 14:06:50,10.0.0.19,13.149.219.176,slack.com,35344437,mallory
2026-04-02 08:49:29,10.0.0.19,13.252.32.191,youtube.com,30137336,mallory
2026-04-02 13:42:20,10.0.0.9,13.206.180.76,akamai.com,32987643,dave
2026-04-02 14:46:42,10.0.0.10,13.2.91.36,linkedin.com,4134599,eve
2026-04-02 13:26:58,10.0.0.5,13.38.112.236,google.com,8759117,alice
2026-04-02 14:43:07,10.0.0.12,13.30.28.98,zoom.us,36259802,grace
2026-04-02 15:42:35,10.0.0.13,13.21.136.128,spotify.com,10071136,henry
2026-04-02 14:33:20,10.0.0.9,13.50.139.223,google.com,5544871,dave
2026-04-02 12:18:40,10.0.0.8,13.93.61.173,zendesk.com,8244280,carol
2026-04-02 09:15:56,10.0.0.12,13.222.29.49,slack.com,43245412,grace
2026-04-02 14:57:51,10.0.0.31,13.250.83.82,zendesk.com,10740255,pat
2026-04-02 14:44:54,10.0.0.31,13.189.74.173,netflix.com,4808483,pat
2026-04-02 15:29:38,10.0.0.10,13.81.47.65,teams.microsoft.com,37702967,eve
2026-04-02 15:34:49,10.0.0.8,13.187.45.108,netflix.com,35440488,carol
2026-04-02 12:36:08,10.0.0.22,13.13.90.58,google.com,13619182,oscar
2026-04-02 09:41:08,10.0.0.14,13.211.56.184,sharepoint.com,40532442,ivan
2026-04-02 10:27:45,10.0.0.10,13.89.218.176,teams.microsoft.com,23332690,eve
2026-04-02 15:38:08,10.0.0.10,13.184.23.45,office365.com,21509285,eve
2026-04-02 13:52:38,10.0.0.22,13.145.29.156,youtube.com,16138713,oscar
2026-04-02 08:48:09,10.0.0.5,13.113.201.160,netflix.com,43943755,alice
2026-04-02 14:28:05,10.0.0.12,13.23.107.9,office365.com,13300459,grace
2026-04-02 12:46:34,10.0.0.10,13.180.196.213,fastly.net,28799439,eve
2026-04-02 14:34:01,10.0.0.31,13.208.103.158,aws.amazon.com,30711299,pat
2026-04-02 09:13:42,10.0.0.12,13.253.85.190,cloudflare.com,38681013,grace
2026-04-02 12:55:04,10.0.0.8,13.148.17.1,akamai.com,11600487,carol
2026-04-02 12:52:52,10.0.0.6,13.164.21.236,fastly.net,25285185,bob
2026-04-02 11:37:20,10.0.0.13,13.69.225.142,youtube.com,36454031,henry
2026-04-02 11:17:32,10.0.0.31,13.124.45.161,youtube.com,1089473,pat
2026-04-02 08:27:17,10.0.0.31,13.182.68.211,slack.com,37451990,pat
2026-04-02 14:41:08,10.0.0.22,13.121.25.177,fastly.net,21219080,oscar
2026-04-02 15:27:58,10.0.0.31,13.191.18.195,akamai.com,44650044,pat
2026-04-02 08:00:09,10.0.0.14,13.76.183.223,cloudflare.com,32305974,ivan
2026-04-02 12:09:45,10.0.0.19,13.3.117.253,teams.microsoft.com,8878736,mallory
2026-04-02 09:05:06,10.0.0.5,13.199.165.16,spotify.com,9783531,alice
2026-04-02 09:31:55,10.0.0.5,13.206.213.221,teams.microsoft.com,173226,alice
2026-04-02 11:02:12,10.0.0.8,13.124.72.117,netflix.com,35453117,carol
2026-04-02 09:53:25,10.0.0.5,13.6.4.43,github.com,24797465,alice
2026-04-02 15:21:10,10.0.0.22,13.155.251.175,akamai.com,34219867,oscar
2026-04-02 13:49:21,10.0.0.13,13.227.67.160,google.com,36260178,henry
2026-04-02 09:42:49,10.0.0.22,13.101.58.131,cloudflare.com,18020146,oscar
2026-04-02 09:45:21,10.0.0.6,13.115.54.56,netflix.com,40600886,bob
2026-04-02 11:44:59,10.0.0.13,13.211.170.53,linkedin.com,49903715,henry
2026-04-02 14:52:14,10.0.0.6,13.65.19.59,slack.com,19288255,bob
2026-04-02 13:31:37,10.0.0.5,13.104.97.102,salesforce.com,48766698,alice
2026-04-02 10:30:35,10.0.0.12,13.92.26.199,youtube.com,27922010,grace
2026-04-02 13:37:10,10.0.0.5,13.217.40.200,spotify.com,42870879,alice
2026-04-02 15:22:26,10.0.0.31,13.198.37.7,microsoft.com,11035992,pat
2026-04-02 14:09:00,10.0.0.31,13.201.83.136,youtube.com,22350574,pat
2026-04-02 11:39:04,10.0.0.14,13.87.7.59,fastly.net,46997553,ivan
2026-04-02 14:14:14,10.0.0.31,13.76.182.244,youtube.com,19219222,pat
2026-04-02 15:24:55,10.0.0.22,13.41.108.129,zendesk.com,30642869,oscar
2026-04-02 09:24:41,10.0.0.14,13.98.184.121,cloudflare.com,3495239,ivan
2026-04-02 12:31:42,10.0.0.13,13.90.68.94,google.com,21996316,henry
2026-04-02 13:27:03,10.0.0.19,13.217.65.123,slack.com,10540742,mallory
2026-04-02 10:45:29,10.0.0.13,13.140.228.129,fastly.net,9915908,henry
2026-04-02 14:03:05,10.0.0.5,13.139.148.248,youtube.com,42368699,alice
2026-04-02 09:25:32,10.0.0.12,13.24.60.104,akamai.com,48877409,grace
2026-04-02 13:09:05,10.0.0.8,13.158.227.89,google.com,18293029,carol
2026-04-02 10:33:11,10.0.0.22,13.78.60.106,teams.microsoft.com,4356463,oscar
2026-04-02 09:59:45,10.0.0.31,13.120.253.139,github.com,32862318,pat
2026-04-02 15:51:40,10.0.0.12,13.213.51.70,linkedin.com,13944617,grace
2026-04-02 08:00:55,10.0.0.9,13.11.55.213,cloudflare.com,20334007,dave
2026-04-02 08:35:18,10.0.0.19,13.69.230.185,office365.com,1076452,mallory
2026-04-02 13:19:20,10.0.0.9,13.35.19.32,salesforce.com,24428371,dave
2026-04-02 14:32:15,10.0.0.12,13.154.123.207,fastly.net,35914856,grace
2026-04-02 13:17:31,10.0.0.5,13.6.156.111,netflix.com,43199004,alice
2026-04-02 11:32:23,10.0.0.14,13.231.243.112,akamai.com,16416035,ivan
2026-04-02 14:12:16,10.0.0.9,13.38.87.175,salesforce.com,49057431,dave
2026-04-02 11:41:58,10.0.0.6,13.178.185.1,salesforce.com,1511989,bob
2026-04-02 09:34:49,10.0.0.13,13.149.226.44,stackoverflow.com,45306382,henry
2026-04-02 09:26:28,10.0.0.14,13.5.100.46,linkedin.com,8795557,ivan
2026-04-02 12:58:26,10.0.0.31,13.46.6.174,cloudflare.com,17165969,pat
2026-04-02 13:40:33,10.0.0.14,13.209.44.244,salesforce.com,23756192,ivan
2026-04-02 08:09:19,10.0.0.22,13.15.239.28,microsoft.com,38787316,oscar
2026-04-02 10:37:53,10.0.0.22,13.237.211.203,github.com,14061214,oscar
2026-04-02 11:28:05,10.0.0.10,13.97.128.47,cloudflare.com,32495535,eve
2026-04-02 12:15:17,10.0.0.31,13.167.146.67,fastly.net,13616963,pat
2026-04-02 08:24:22,10.0.0.10,13.66.141.55,akamai.com,19421237,eve
2026-04-02 15:36:17,10.0.0.19,13.128.64.110,microsoft.com,43214525,mallory
2026-04-02 12:53:27,10.0.0.8,13.12.222.27,google.com,37965964,carol
2026-04-02 10:45:17,10.0.0.10,13.65.180.53,zoom.us,32073831,eve
2026-04-02 12:52:58,10.0.0.8,13.108.43.229,spotify.com,42769382,carol
2026-04-02 13:45:58,10.0.0.6,13.134.189.63,youtube.com,1390593,bob
2026-04-02 12:12:23,10.0.0.5,13.228.241.12,linkedin.com,1446414,alice
2026-04-02 11:37:19,10.0.0.31,13.188.180.220,zoom.us,46997355,pat
2026-04-02 15:35:54,10.0.0.10,13.37.135.65,linkedin.com,15551927,eve
2026-04-02 13:54:43,10.0.0.8,13.18.108.216,youtube.com,10845260,carol
2026-04-02 13:55:29,10.0.0.8,13.79.17.1,sharepoint.com,1039687,carol
2026-04-02 15:32:53,10.0.0.8,13.187.21.57,linkedin.com,44951117,carol
2026-04-02 11:48:10,10.0.0.31,13.140.183.16,slack.com,47301529,pat
2026-04-02 14:34:08,10.0.0.19,13.164.191.161,cloudflare.com,15572338,mallory
2026-04-02 11:06:43,10.0.0.31,13.141.236.188,office365.com,13979515,pat
2026-04-02 10:14:09,10.0.0.8,13.115.159.151,office365.com,11735121,carol
2026-04-02 09:32:12,10.0.0.10,13.105.241.199,zendesk.com,42162046,eve
2026-04-02 09:44:56,10.0.0.14,13.211.246.200,linkedin.com,46704418,ivan
2026-04-02 10:56:29,10.0.0.9,13.40.61.183,zendesk.com,38288097,dave
2026-04-02 09:00:42,10.0.0.22,13.43.183.30,netflix.com,35021239,oscar
2026-04-02 08:03:50,10.0.0.31,13.118.77.26,netflix.com,49287658,pat
2026-04-02 14:21:55,10.0.0.5,13.14.147.69,microsoft.com,11412285,alice
2026-04-02 15:08:37,10.0.0.8,13.70.206.131,slack.com,36391910,carol
2026-04-02 08:11:34,10.0.0.14,13.128.228.45,google.com,22697005,ivan
2026-04-02 08:11:21,10.0.0.10,13.34.246.125,akamai.com,37072279,eve
2026-04-02 11:52:24,10.0.0.13,13.190.23.194,netflix.com,8509186,henry
2026-04-02 10:14:07,10.0.0.10,13.182.214.214,office365.com,49286429,eve
2026-04-02 15:12:30,10.0.0.19,13.19.171.122,office365.com,41905406,mallory
2026-04-02 14:43:41,10.0.0.13,13.213.95.87,linkedin.com,22447312,henry
2026-04-02 10:21:53,10.0.0.19,13.150.108.230,spotify.com,32856635,mallory
2026-04-02 14:57:45,10.0.0.14,13.76.83.249,aws.amazon.com,7437509,ivan
2026-04-02 08:39:41,10.0.0.14,13.203.185.193,sharepoint.com,9803760,ivan
2026-04-02 14:13:38,10.0.0.13,13.126.116.201,office365.com,34673396,henry
2026-04-02 13:21:29,10.0.0.5,13.202.166.162,youtube.com,35583174,alice
2026-04-02 12:37:44,10.0.0.22,13.2.60.53,sharepoint.com,23787549,oscar
2026-04-02 12:03:03,10.0.0.13,13.1.128.18,stackoverflow.com,38396859,henry
2026-04-02 11:20:01,10.0.0.14,13.2.185.40,sharepoint.com,2593719,ivan
2026-04-02 10:56:17,10.0.0.19,13.64.18.172,office365.com,31081685,mallory
2026-04-02 13:45:05,10.0.0.8,13.14.219.18,netflix.com,22617386,carol
2026-04-02 12:58:23,10.0.0.19,13.214.124.22,youtube.com,18458184,mallory
2026-04-02 13:26:15,10.0.0.8,13.204.202.76,sharepoint.com,32451597,carol
2026-04-02 10:27:13,10.0.0.8,13.39.187.8,aws.amazon.com,46266035,carol
2026-04-02 08:08:34,10.0.0.12,13.57.126.219,cloudflare.com,9408913,grace
2026-04-02 09:11:21,10.0.0.12,13.250.21.222,zendesk.com,3845459,grace
2026-04-02 15:36:55,10.0.0.5,13.229.194.93,github.com,34369424,alice
2026-04-02 10:02:19,10.0.0.6,13.197.130.153,fastly.net,33370015,bob
2026-04-02 15:49:19,10.0.0.6,13.176.96.162,zendesk.com,22896118,bob
2026-04-02 10:26:26,10.0.0.6,13.206.58.183,zendesk.com,17310094,bob
2026-04-02 10:28:20,10.0.0.10,13.65.177.213,cloudflare.com,38139397,eve
2026-04-02 11:48:39,10.0.0.6,13.64.233.140,slack.com,31685599,bob
2026-04-02 09:37:10,10.0.0.10,13.122.211.61,aws.amazon.com,30483112,eve
2026-04-02 11:15:35,10.0.0.9,13.235.37.6,youtube.com,15379840,dave
2026-04-02 09:40:29,10.0.0.9,13.210.202.189,cloudflare.com,45360600,dave
2026-04-02 12:42:36,10.0.0.10,13.32.70.109,netflix.com,20199443,eve
2026-04-02 11:34:23,10.0.0.22,13.36.97.177,stackoverflow.com,41120576,oscar
2026-04-02 11:38:14,10.0.0.10,13.243.206.212,google.com,42076239,eve
2026-04-02 13:22:44,10.0.0.8,13.200.66.58,netflix.com,43446947,carol
2026-04-02 08:31:38,10.0.0.19,13.247.231.229,google.com,15054630,mallory
2026-04-02 09:12:35,10.0.0.8,13.50.75.61,netflix.com,17027502,carol
2026-04-02 08:53:28,10.0.0.12,13.84.47.33,fastly.net,28590846,grace
2026-04-02 13:12:46,10.0.0.19,13.115.46.64,aws.amazon.com,10154970,mallory
2026-04-02 11:34:10,10.0.0.22,13.200.35.66,spotify.com,31788151,oscar
2026-04-02 08:06:09,10.0.0.10,13.74.12.79,salesforce.com,2602139,eve
2026-04-02 13:39:42,10.0.0.12,13.150.107.80,fastly.net,40001880,grace
2026-04-02 13:30:08,10.0.0.14,13.23.216.217,microsoft.com,36812908,ivan
2026-04-02 10:08:36,10.0.0.14,13.71.158.3,office365.com,29455292,ivan
2026-04-02 15:24:43,10.0.0.6,13.202.171.227,zoom.us,2304641,bob
2026-04-02 08:49:49,10.0.0.13,13.196.31.19,google.com,25784194,henry
2026-04-02 15:19:33,10.0.0.14,13.202.97.178,slack.com,4980096,ivan
2026-04-02 15:03:15,10.0.0.9,13.122.56.75,github.com,599206,dave
2026-04-02 11:09:42,10.0.0.8,13.112.66.36,google.com,15801671,carol
2026-04-02 09:47:32,10.0.0.5,13.215.62.132,cloudflare.com,28911286,alice
2026-04-02 11:49:55,10.0.0.12,13.123.174.129,zendesk.com,39331689,grace
2026-04-02 09:52:04,10.0.0.10,13.63.2.236,fastly.net,27783208,eve
2026-04-02 11:05:40,10.0.0.5,13.22.221.131,microsoft.com,39622826,alice
2026-04-02 14:14:20,10.0.0.13,13.81.158.168,fastly.net,1942937,henry
2026-04-02 13:08:34,10.0.0.13,13.37.244.184,salesforce.com,28033185,henry
2026-04-02 12:00:46,10.0.0.6,13.175.177.83,teams.microsoft.com,9868192,bob
2026-04-02 12:17:57,10.0.0.6,13.78.60.83,zoom.us,28561722,bob
2026-04-02 15:57:49,10.0.0.12,13.101.240.187,aws.amazon.com,30094698,grace
2026-04-02 13:53:58,10.0.0.10,13.164.18.112,microsoft.com,5026809,eve
2026-04-02 12:52:48,10.0.0.9,13.253.170.51,office365.com,10331893,dave
2026-04-02 14:31:45,10.0.0.10,13.176.61.223,slack.com,4434641,eve
2026-04-02 09:02:35,10.0.0.10,13.90.1.185,github.com,5542698,eve
2026-04-02 12:35:39,10.0.0.5,13.140.224.3,sharepoint.com,7005736,alice
2026-04-02 13:40:24,10.0.0.31,13.14.199.204,slack.com,7413536,pat
2026-04-02 09:24:16,10.0.0.14,13.222.122.136,microsoft.com,16620274,ivan
2026-04-02 10:45:13,10.0.0.12,13.137.113.167,stackoverflow.com,12868330,grace
2026-04-02 11:52:09,10.0.0.12,13.28.223.208,youtube.com,6376971,grace
2026-04-02 15:24:38,10.0.0.31,13.20.1.60,spotify.com,45497775,pat
2026-04-02 13:30:57,10.0.0.19,13.13.164.40,fastly.net,1332231,mallory
2026-04-02 15:40:49,10.0.0.6,13.81.200.155,akamai.com,32875579,bob
2026-04-02 15:39:42,10.0.0.22,13.180.64.168,fastly.net,12462255,oscar
2026-04-02 08:21:42,10.0.0.5,13.134.235.209,github.com,7704126,alice
2026-04-02 09:38:01,10.0.0.8,13.97.67.74,zoom.us,41358735,carol
2026-04-02 09:00:50,10.0.0.13,13.92.116.243,stackoverflow.com,33799647,henry
2026-04-02 10:01:57,10.0.0.14,13.247.47.206,netflix.com,40536136,ivan
