timestamp,src_ip,query_name,query_type,response
2026-04-02 15:16:29,10.0.0.10,cdn.github.com,A,52.99.119.104
2026-04-02 13:16:29,10.0.0.6,www.zoom.us,A,52.54.238.77
2026-04-02 13:53:55,10.0.0.5,api.microsoft.com,A,52.223.162.215
2026-04-02 15:03:43,10.0.0.22,api.github.com,A,52.78.234.34
2026-04-02 09:29:26,10.0.0.12,api.linkedin.com,A,52.66.183.70
2026-04-02 12:09:09,10.0.0.19,assets.linkedin.com,A,52.109.240.17
2026-04-02 12:23:09,10.0.0.13,login.cloudflare.com,A,52.8.246.235
2026-04-02 12:41:54,10.0.0.6,assets.teams.microsoft.com,A,52.153.168.232
2026-04-02 14:50:15,10.0.0.22,login.github.com,A,52.179.159.242
2026-04-02 14:02:56,10.0.0.9,assets.microsoft.com,A,52.187.186.128
2026-04-02 11:38:54,10.0.0.8,login.zoom.us,A,52.30.77.48
2026-04-02 12:27:44,10.0.0.8,cdn.cloudflare.com,A,52.237.79.111
2026-04-02 08:18:46,10.0.0.6,www.linkedin.com,A,52.14.242.149
2026-04-02 11:16:56,10.0.0.14,cdn.zoom.us,A,52.15.116.235
2026-04-02 08:32:58,10.0.0.14,login.teams.microsoft.com,A,52.46.200.140
2026-04-02 15:04:00,10.0.0.31,www.github.com,A,52.159.27.14
2026-04-02 09:40:36,10.0.0.12,api.office365.com,A,52.169.120.154
2026-04-02 11:02:29,10.0.0.10,login.google.com,A,52.213.28.127
2026-04-02 08:02:51,10.0.0.14,login.github.com,A,52.138.231.206
2026-04-02 11:45:55,10.0.0.14,cdn.slack.com,A,52.107.18.143
2026-04-02 11:33:34,10.0.0.31,login.microsoft.com,A,52.61.222.83
2026-04-02 09:24:23,10.0.0.14,assets.slack.com,A,52.8.191.101
2026-04-02 12:49:10,10.0.0.8,login.cloudflare.com,A,52.10.173.199
2026-04-02 13:58:14,10.0.0.22,login.zoom.us,A,52.59.165.18
2026-04-02 11:10:05,10.0.0.10,cdn.github.com,A,52.33.116.102
2026-04-02 11:24:23,10.0.0.12,www.github.com,A,52.21.254.178
2026-04-02 12:39:02,10.0.0.5,cdn.apple.com,A,52.60.183.212
2026-04-02 13:03:54,10.0.0.13,assets.zoom.us,A,52.31.48.124
2026-04-02 09:44:57,10.0.0.13,login.cloudflare.com,A,52.208.23.105
2026-04-02 11:50:19,10.0.0.12,api.linkedin.com,A,52.31.196.56
2026-04-02 14:01:22,10.0.0.22,login.microsoft.com,A,52.101.109.105
2026-04-02 08:06:42,10.0.0.12,www.slack.com,A,52.214.129.102
2026-04-02 09:15:47,10.0.0.6,login.microsoft.com,A,52.195.229.153
2026-04-02 12:13:42,10.0.0.8,api.microsoft.com,A,52.67.60.129
2026-04-02 14:02:19,10.0.0.14,cdn.office365.com,A,52.230.210.147
2026-04-02 09:02:03,10.0.0.31,cdn.linkedin.com,A,52.164.83.21
2026-04-02 14:23:36,10.0.0.8,www.teams.microsoft.com,A,52.15.95.3
2026-04-02 12:10:48,10.0.0.22,www.zoom.us,A,52.71.239.157
2026-04-02 08:16:38,10.0.0.6,cdn.apple.com,A,52.206.117.171
2026-04-02 10:24:50,10.0.0.9,www.github.com,A,52.168.150.139
2026-04-02 10:14:10,10.0.0.8,assets.github.com,A,52.91.151.218
2026-04-02 12:31:33,10.0.0.10,assets.apple.com,A,52.217.35.153
2026-04-02 14:39:11,10.0.0.10,www.apple.com,A,52.73.7.208
2026-04-02 11:32:44,10.0.0.19,login.linkedin.com,A,52.158.215.214
2026-04-02 14:27:49,10.0.0.19,cdn.office365.com,A,52.184.191.33
2026-04-02 08:47:51,10.0.0.5,cdn.zoom.us,A,52.241.140.143
2026-04-02 15:07:49,10.0.0.8,api.microsoft.com,A,52.121.94.53
2026-04-02 09:22:06,10.0.0.10,cdn.google.com,A,52.105.109.9
2026-04-02 13:00:12,10.0.0.10,cdn.google.com,A,52.109.253.226
2026-04-02 13:39:28,10.0.0.5,cdn.office365.com,A,52.232.185.21
2026-04-02 08:33:14,10.0.0.5,api.linkedin.com,A,52.156.156.89
2026-04-02 09:51:00,10.0.0.31,assets.apple.com,A,52.183.121.137
2026-04-02 11:48:36,10.0.0.6,assets.slack.com,A,52.145.220.122
2026-04-02 08:02:02,10.0.0.19,api.google.com,A,52.181.199.46
2026-04-02 10:47:21,10.0.0.6,login.microsoft.com,A,52.112.185.211
2026-04-02 11:40:24,10.0.0.10,api.office365.com,A,52.63.202.92
2026-04-02 11:32:04,10.0.0.10,api.cloudflare.com,A,52.21.181.226
2026-04-02 11:55:25,10.0.0.22,www.cloudflare.com,A,52.166.63.13
2026-04-02 15:01:32,10.0.0.31,login.zoom.us,A,52.226.232.155
2026-04-02 08:13:58,10.0.0.8,cdn.office365.com,A,52.252.155.143
2026-04-02 15:25:33,10.0.0.19,login.slack.com,A,52.141.103.53
2026-04-02 11:57:41,10.0.0.8,login.slack.com,A,52.203.105.111
2026-04-02 15:51:37,10.0.0.8,api.google.com,A,52.3.68.99
2026-04-02 15:14:52,10.0.0.5,api.teams.microsoft.com,A,52.155.137.160
2026-04-02 15:31:26,10.0.0.13,assets.linkedin.com,A,52.45.154.33
2026-04-02 09:57:25,10.0.0.6,login.github.com,A,52.62.27.30
2026-04-02 14:01:00,10.0.0.31,assets.zoom.us,A,52.199.109.81
2026-04-02 14:30:17,10.0.0.10,cdn.teams.microsoft.com,A,52.198.14.83
2026-04-02 08:08:25,10.0.0.12,assets.slack.com,A,52.59.115.64
2026-04-02 15:42:39,10.0.0.6,assets.cloudflare.com,A,52.253.8.9
2026-04-02 11:52:57,10.0.0.14,login.linkedin.com,A,52.124.247.250
2026-04-02 12:39:50,10.0.0.13,api.google.com,A,52.193.93.206
2026-04-02 11:26:56,10.0.0.22,login.office365.com,A,52.92.156.118
2026-04-02 14:12:43,10.0.0.9,assets.office365.com,A,52.103.194.117
2026-04-02 13:42:14,10.0.0.13,api.linkedin.com,A,52.91.35.246
2026-04-02 10:29:07,10.0.0.8,www.teams.microsoft.com,A,52.106.151.235
2026-04-02 14:00:44,10.0.0.22,assets.slack.com,A,52.222.118.47
2026-04-02 12:32:09,10.0.0.31,assets.zoom.us,A,52.219.205.139
2026-04-02 10:32:01,10.0.0.9,login.linkedin.com,A,52.246.125.87
2026-04-02 13:32:06,10.0.0.14,assets.github.com,A,52.192.167.52
2026-04-02 11:14:58,10.0.0.31,cdn.microsoft.com,A,52.126.183.110
2026-04-02 12:26:30,10.0.0.22,www.github.com,A,52.170.40.161
2026-04-02 15:30:28,10.0.0.12,cdn.slack.com,A,52.207.194.90
2026-04-02 10:00:15,10.0.0.5,login.linkedin.com,A,52.247.182.104
2026-04-02 15:49:32,10.0.0.8,login.google.com,A,52.188.126.4
2026-04-02 09:39:27,10.0.0.14,login.google.com,A,52.176.71.60
2026-04-02 11:24:28,10.0.0.9,www.google.com,A,52.56.186.153
2026-04-02 15:39:18,10.0.0.12,www.slack.com,A,52.17.49.242
2026-04-02 13:28:08,10.0.0.5,login.github.com,A,52.20.193.210
2026-04-02 15:41:13,10.0.0.12,login.teams.microsoft.com,A,52.208.42.181
2026-04-02 08:44:26,10.0.0.5,api.office365.com,A,52.112.155.241
2026-04-02 09:49:15,10.0.0.12,cdn.slack.com,A,52.92.11.125
2026-04-02 15:45:53,10.0.0.19,api.zoom.us,A,52.147.15.242
2026-04-02 15:25:01,10.0.0.9,assets.zoom.us,A,52.158.212.113
2026-04-02 12:15:20,10.0.0.8,assets.google.com,A,52.194.129.177
2026-04-02 14:37:08,10.0.0.8,assets.github.com,A,52.63.225.254
2026-04-02 12:21:46,10.0.0.8,assets.office365.com,A,52.110.105.231
2026-04-02 10:34:59,10.0.0.13,assets.github.com,A,52.24.218.217
2026-04-02 09:30:21,10.0.0.14,api.cloudflare.com,A,52.138.176.49
2026-04-02 11:11:24,10.0.0.5,login.github.com,A,52.112.53.41
2026-04-02 11:43:57,10.0.0.14,api.linkedin.com,A,52.45.199.230
2026-04-02 11:14:58,10.0.0.13,www.apple.com,A,52.139.95.224
2026-04-02 13:49:44,10.0.0.10,www.cloudflare.com,A,52.147.118.124
2026-04-02 08:53:58,10.0.0.22,assets.cloudflare.com,A,52.212.194.167
2026-04-02 08:19:49,10.0.0.6,api.slack.com,A,52.69.164.110
2026-04-02 14:09:53,10.0.0.31,login.linkedin.com,A,52.154.123.84
2026-04-02 08:47:37,10.0.0.5,cdn.microsoft.com,A,52.28.45.85
2026-04-02 08:31:08,10.0.0.12,api.office365.com,A,52.67.151.206
2026-04-02 11:52:46,10.0.0.31,login.apple.com,A,52.80.165.250
2026-04-02 14:58:26,10.0.0.5,login.microsoft.com,A,52.12.121.197
2026-04-02 15:19:37,10.0.0.31,api.microsoft.com,A,52.241.232.9
2026-04-02 09:19:42,10.0.0.8,login.github.com,A,52.77.55.54
2026-04-02 09:31:15,10.0.0.19,cdn.github.com,A,52.7.122.41
2026-04-02 11:34:23,10.0.0.10,assets.office365.com,A,52.64.210.64
2026-04-02 09:53:34,10.0.0.22,api.office365.com,A,52.141.218.156
2026-04-02 14:01:59,10.0.0.10,assets.google.com,A,52.32.96.8
2026-04-02 08:57:14,10.0.0.8,assets.office365.com,A,52.93.142.250
2026-04-02 15:55:36,10.0.0.5,assets.teams.microsoft.com,A,52.240.102.195
2026-04-02 13:21:29,10.0.0.5,login.office365.com,A,52.175.59.85
2026-04-02 10:34:26,10.0.0.14,assets.slack.com,A,52.63.141.196
2026-04-02 14:48:11,10.0.0.12,www.slack.com,A,52.139.8.111
2026-04-02 15:59:33,10.0.0.6,api.zoom.us,A,52.63.12.119
2026-04-02 12:25:03,10.0.0.8,cdn.microsoft.com,A,52.4.148.246
2026-04-02 08:34:10,10.0.0.14,login.teams.microsoft.com,A,52.40.181.46
2026-04-02 13:24:30,10.0.0.9,api.microsoft.com,A,52.75.241.111
2026-04-02 09:46:53,10.0.0.5,cdn.zoom.us,A,52.197.68.252
2026-04-02 11:13:34,10.0.0.31,assets.teams.microsoft.com,A,52.231.84.141
2026-04-02 15:53:42,10.0.0.14,www.github.com,A,52.18.26.51
2026-04-02 13:45:25,10.0.0.5,api.teams.microsoft.com,A,52.237.78.74
2026-04-02 10:34:52,10.0.0.5,cdn.zoom.us,A,52.111.143.147
2026-04-02 12:56:30,10.0.0.8,api.slack.com,A,52.239.11.171
2026-04-02 15:15:16,10.0.0.6,login.teams.microsoft.com,A,52.103.65.104
2026-04-02 10:55:10,10.0.0.6,cdn.cloudflare.com,A,52.81.241.214
2026-04-02 13:27:59,10.0.0.19,login.cloudflare.com,A,52.180.140.59
2026-04-02 12:38:25,10.0.0.31,cdn.apple.com,A,52.40.217.156
2026-04-02 13:51:20,10.0.0.31,assets.microsoft.com,A,52.100.75.156
2026-04-02 08:11:03,10.0.0.19,www.teams.microsoft.com,A,52.158.63.97
2026-04-02 08:29:32,10.0.0.14,api.office365.com,A,52.102.30.219
2026-04-02 09:14:24,10.0.0.13,login.office365.com,A,52.64.174.110
2026-04-02 11:55:50,10.0.0.13,api.cloudflare.com,A,52.36.133.233
2026-04-02 15:33:23,10.0.0.22,assets.cloudflare.com,A,52.78.14.168
2026-04-02 14:58:07,10.0.0.31,api.github.com,A,52.66.3.63
2026-04-02 10:18:17,10.0.0.9,api.linkedin.com,A,52.46.128.85
2026-04-02 15:53:11,10.0.0.10,www.slack.com,A,52.252.162.37
2026-04-02 14:03:03,10.0.0.12,assets.zoom.us,A,52.194.91.192
2026-04-02 08:57:21,10.0.0.9,login.linkedin.com,A,52.128.226.3
2026-04-02 10:24:40,10.0.0.19,login.slack.com,A,52.76.245.87
2026-04-02 09:33:49,10.0.0.9,login.microsoft.com,A,52.185.37.19
2026-04-02 13:37:25,10.0.0.12,cdn.slack.com,A,52.114.159.128
2026-04-02 09:23:08,10.0.0.12,www.microsoft.com,A,52.27.26.52
2026-04-02 13:22:36,10.0.0.22,login.office365.com,A,52.139.245.206
2026-04-02 11:13:36,10.0.0.14,www.linkedin.com,A,52.165.11.16
2026-04-02 10:24:35,10.0.0.22,login.microsoft.com,A,52.34.94.96
2026-04-02 13:50:42,10.0.0.14,login.github.com,A,52.29.94.141
2026-04-02 08:47:51,10.0.0.22,cdn.github.com,A,52.48.91.201
2026-04-02 13:42:35,10.0.0.22,api.zoom.us,A,52.168.197.111
2026-04-02 14:19:01,10.0.0.19,login.microsoft.com,A,52.23.6.225
2026-04-02 11:16:47,10.0.0.5,cdn.office365.com,A,52.181.204.41
2026-04-02 11:23:42,10.0.0.6,www.slack.com,A,52.242.3.198
2026-04-02 11:52:54,10.0.0.12,www.teams.microsoft.com,A,52.193.8.2
2026-04-02 13:43:34,10.0.0.9,api.teams.microsoft.com,A,52.34.197.135
2026-04-02 15:35:59,10.0.0.8,assets.teams.microsoft.com,A,52.111.46.129
2026-04-02 11:45:57,10.0.0.22,www.microsoft.com,A,52.212.163.121
2026-04-02 15:27:54,10.0.0.8,login.office365.com,A,52.109.246.97
2026-04-02 08:43:36,10.0.0.8,cdn.google.com,A,52.127.13.168
2026-04-02 13:37:14,10.0.0.31,assets.github.com,A,52.187.62.163
2026-04-02 13:17:49,10.0.0.31,cdn.apple.com,A,52.238.17.52
2026-04-02 12:42:50,10.0.0.22,login.cloudflare.com,A,52.227.86.122
2026-04-02 12:00:46,10.0.0.19,login.office365.com,A,52.115.70.126
2026-04-02 15:23:34,10.0.0.8,assets.linkedin.com,A,52.226.152.33
2026-04-02 11:56:39,10.0.0.31,assets.slack.com,A,52.18.26.111
2026-04-02 15:54:33,10.0.0.14,www.apple.com,A,52.25.142.146
2026-04-02 11:42:31,10.0.0.8,api.apple.com,A,52.245.105.119
2026-04-02 13:22:58,10.0.0.9,api.apple.com,A,52.42.104.225
2026-04-02 11:24:28,10.0.0.10,assets.apple.com,A,52.240.151.2
2026-04-02 12:11:46,10.0.0.8,cdn.linkedin.com,A,52.201.235.169
2026-04-02 10:55:46,10.0.0.22,assets.cloudflare.com,A,52.27.216.65
2026-04-02 13:43:21,10.0.0.9,login.linkedin.com,A,52.248.93.33
2026-04-02 08:19:46,10.0.0.9,www.linkedin.com,A,52.24.61.178
2026-04-02 08:21:40,10.0.0.13,assets.office365.com,A,52.106.207.85
2026-04-02 12:10:44,10.0.0.14,api.linkedin.com,A,52.210.8.193
2026-04-02 11:00:40,10.0.0.9,login.zoom.us,A,52.10.44.200
2026-04-02 13:19:53,10.0.0.19,assets.linkedin.com,A,52.57.119.142
2026-04-02 12:49:00,10.0.0.8,www.teams.microsoft.com,A,52.68.165.29
2026-04-02 10:24:37,10.0.0.10,cdn.microsoft.com,A,52.251.206.196
2026-04-02 09:38:40,10.0.0.19,assets.linkedin.com,A,52.161.111.144
2026-04-02 13:48:36,10.0.0.6,www.slack.com,A,52.180.108.99
2026-04-02 13:35:12,10.0.0.13,login.github.com,A,52.132.58.146
2026-04-02 14:57:27,10.0.0.8,assets.teams.microsoft.com,A,52.33.167.219
2026-04-02 12:51:27,10.0.0.10,login.office365.com,A,52.62.18.15
2026-04-02 14:55:22,10.0.0.9,api.office365.com,A,52.180.151.173
2026-04-02 15:48:40,10.0.0.12,www.linkedin.com,A,52.65.146.102
2026-04-02 10:03:59,10.0.0.10,login.teams.microsoft.com,A,52.151.127.223
2026-04-02 11:27:00,10.0.0.9,login.google.com,A,52.3.94.207
2026-04-02 11:33:02,10.0.0.22,www.zoom.us,A,52.124.88.58
2026-04-02 13:46:32,10.0.0.31,login.apple.com,A,52.124.76.126
2026-04-02 13:22:12,10.0.0.22,login.cloudflare.com,A,52.247.192.153
2026-04-02 10:10:27,10.0.0.9,api.cloudflare.com,A,52.73.251.250
2026-04-02 08:56:38,10.0.0.12,api.apple.com,A,52.70.217.21
2026-04-02 09:15:56,10.0.0.9,cdn.apple.com,A,52.147.32.177
2026-04-02 13:07:06,10.0.0.13,www.slack.com,A,52.19.55.138
2026-04-02 09:51:13,10.0.0.22,api.zoom.us,A,52.32.145.101
2026-04-02 12:38:28,10.0.0.5,assets.office365.com,A,52.24.158.224
2026-04-02 14:10:08,10.0.0.31,assets.linkedin.com,A,52.114.80.12
2026-04-02 08:07:42,10.0.0.6,login.office365.com,A,52.160.248.52
2026-04-02 11:29:40,10.0.0.5,www.linkedin.com,A,52.228.1.103
2026-04-02 09:26:27,10.0.0.13,api.microsoft.com,A,52.162.124.125
2026-04-02 12:56:57,10.0.0.22,login.microsoft.com,A,52.159.160.137
2026-04-02 14:28:25,10.0.0.22,www.teams.microsoft.com,A,52.54.227.5
2026-04-02 12:22:30,10.0.0.9,cdn.zoom.us,A,52.123.114.159
2026-04-02 12:01:07,10.0.0.8,www.microsoft.com,A,52.88.2.206
2026-04-02 09:38:50,10.0.0.9,login.google.com,A,52.142.226.151
2026-04-02 11:17:46,10.0.0.9,cdn.office365.com,A,52.4.112.90
2026-04-02 13:06:09,10.0.0.9,login.zoom.us,A,52.229.119.9
2026-04-02 09:04:35,10.0.0.19,login.cloudflare.com,A,52.234.200.203
2026-04-02 10:03:30,10.0.0.22,www.slack.com,A,52.19.198.49
2026-04-02 13:28:32,10.0.0.14,login.github.com,A,52.12.45.97
2026-04-02 14:28:47,10.0.0.12,login.linkedin.com,A,52.140.192.144
2026-04-02 13:50:20,10.0.0.6,login.google.com,A,52.224.238.97
2026-04-02 14:16:22,10.0.0.6,cdn.microsoft.com,A,52.202.161.135
2026-04-02 08:34:31,10.0.0.22,api.teams.microsoft.com,A,52.143.93.193
2026-04-02 14:14:15,10.0.0.12,assets.apple.com,A,52.169.206.173
2026-04-02 09:17:55,10.0.0.31,assets.cloudflare.com,A,52.157.74.109
2026-04-02 15:55:33,10.0.0.9,login.zoom.us,A,52.171.68.163
2026-04-02 12:18:48,10.0.0.22,login.teams.microsoft.com,A,52.84.224.165
2026-04-02 14:12:34,10.0.0.6,login.zoom.us,A,52.119.66.174
2026-04-02 14:58:52,10.0.0.6,assets.teams.microsoft.com,A,52.15.235.187
2026-04-02 15:01:59,10.0.0.22,www.office365.com,A,52.155.151.158
2026-04-02 11:36:56,10.0.0.31,www.github.com,A,52.46.148.142
2026-04-02 10:32:26,10.0.0.5,www.slack.com,A,52.210.178.143
2026-04-02 14:37:15,10.0.0.22,www.google.com,A,52.22.48.134
2026-04-02 08:05:39,10.0.0.31,api.teams.microsoft.com,A,52.53.76.164
2026-04-02 12:09:44,10.0.0.6,api.zoom.us,A,52.244.6.151
2026-04-02 14:37:31,10.0.0.31,api.office365.com,A,52.176.61.206
2026-04-02 12:40:27,10.0.0.13,login.linkedin.com,A,52.64.230.115
2026-04-02 14:10:40,10.0.0.31,login.linkedin.com,A,52.172.91.245
2026-04-02 14:29:02,10.0.0.31,cdn.teams.microsoft.com,A,52.206.80.100
2026-04-02 13:30:14,10.0.0.14,login.zoom.us,A,52.41.46.233
2026-04-02 13:36:44,10.0.0.9,api.office365.com,A,52.161.18.184
2026-04-02 09:54:08,10.0.0.12,www.office365.com,A,52.178.121.167
2026-04-02 14:40:13,10.0.0.31,api.apple.com,A,52.212.137.164
2026-04-02 09:07:56,10.0.0.10,api.apple.com,A,52.52.120.62
2026-04-02 15:36:10,10.0.0.9,assets.github.com,A,52.49.21.128
2026-04-02 13:33:53,10.0.0.19,cdn.teams.microsoft.com,A,52.154.134.150
2026-04-02 12:20:34,10.0.0.8,assets.teams.microsoft.com,A,52.15.163.32
2026-04-02 13:57:35,10.0.0.12,login.cloudflare.com,A,52.131.72.21
2026-04-02 11:58:35,10.0.0.8,api.zoom.us,A,52.184.88.76
2026-04-02 14:21:14,10.0.0.31,login.zoom.us,A,52.182.145.171
2026-04-02 13:00:48,10.0.0.13,cdn.teams.microsoft.com,A,52.30.100.198
2026-04-02 14:01:15,10.0.0.19,www.github.com,A,52.210.233.197
2026-04-02 11:51:56,10.0.0.12,api.cloudflare.com,A,52.231.40.3
2026-04-02 13:43:34,10.0.0.12,assets.google.com,A,52.9.27.157
2026-04-02 12:48:20,10.0.0.5,api.office365.com,A,52.106.58.4
2026-04-02 15:28:35,10.0.0.5,login.slack.com,A,52.222.19.190
2026-04-02 13:42:03,10.0.0.8,cdn.cloudflare.com,A,52.142.193.90
2026-04-02 15:18:40,10.0.0.9,api.zoom.us,A,52.233.70.149
2026-04-02 08:34:53,10.0.0.8,login.google.com,A,52.32.27.127
2026-04-02 08:58:50,10.0.0.6,assets.microsoft.com,A,52.47.252.59
2026-04-02 10:00:04,10.0.0.13,cdn.office365.com,A,52.70.2.112
2026-04-02 11:50:45,10.0.0.13,cdn.office365.com,A,52.204.30.200
2026-04-02 10:24:25,10.0.0.19,www.github.com,A,52.177.88.170
2026-04-02 10:26:11,10.0.0.22,www.apple.com,A,52.159.230.188
2026-04-02 14:52:05,10.0.0.19,assets.linkedin.com,A,52.197.94.71
2026-04-02 11:34:38,10.0.0.12,www.cloudflare.com,A,52.212.62.211
2026-04-02 10:21:41,10.0.0.8,api.linkedin.com,A,52.125.202.97
2026-04-02 14:38:33,10.0.0.10,assets.google.com,A,52.196.68.86
2026-04-02 12:08:36,10.0.0.12,www.google.com,A,52.175.141.156
2026-04-02 15:07:14,10.0.0.13,assets.linkedin.com,A,52.222.245.207
2026-04-02 09:21:36,10.0.0.14,api.slack.com,A,52.135.207.115
2026-04-02 15:19:34,10.0.0.12,api.github.com,A,52.142.209.8
2026-04-02 11:02:32,10.0.0.6,cdn.apple.com,A,52.108.181.26
2026-04-02 11:59:34,10.0.0.6,login.teams.microsoft.com,A,52.213.6.33
